994
1988
pt=0, lineID=781, koords=(0.182,73.33) <-> pt=1, lineID=781, koords=(5.6953,74.9794) & pt=0, lineID=308, koords=(0.119,95.031) <-> pt=1, lineID=308, koords=(2.628,90.2407)
pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798) & pt=0, lineID=946, koords=(3.194,44.898) <-> pt=1, lineID=946, koords=(5.686,48.4906)
pt=0, lineID=949, koords=(3.865,31.62) <-> pt=1, lineID=949, koords=(10.8726,38.2113) & pt=0, lineID=273, koords=(2.308,31.554) <-> pt=1, lineID=273, koords=(9.1156,32.3412)
pt=0, lineID=949, koords=(3.865,31.62) <-> pt=1, lineID=949, koords=(10.8726,38.2113) & pt=0, lineID=344, koords=(1.202,31.36) <-> pt=1, lineID=344, koords=(10.3069,28.6424)
pt=0, lineID=949, koords=(3.865,31.62) <-> pt=1, lineID=949, koords=(10.8726,38.2113) & pt=0, lineID=784, koords=(3.671,32.031) <-> pt=1, lineID=784, koords=(12.957,37.7714)
pt=0, lineID=273, koords=(2.308,31.554) <-> pt=1, lineID=273, koords=(9.1156,32.3412) & pt=0, lineID=344, koords=(1.202,31.36) <-> pt=1, lineID=344, koords=(10.3069,28.6424)
pt=0, lineID=677, koords=(0.392,99.066) <-> pt=1, lineID=677, koords=(6.4296,97.1225) & pt=0, lineID=743, koords=(3.768,95.083) <-> pt=1, lineID=743, koords=(10.9171,92.1274)
pt=0, lineID=854, koords=(4.099,2.804) <-> pt=1, lineID=854, koords=(6.5043,4.0743) & pt=0, lineID=895, koords=(1.756,4.18) <-> pt=1, lineID=895, koords=(4.7105,6.1039)
pt=0, lineID=854, koords=(4.099,2.804) <-> pt=1, lineID=854, koords=(6.5043,4.0743) & pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337)
pt=0, lineID=496, koords=(1.504,8.091) <-> pt=1, lineID=496, koords=(4.983,10.5488) & pt=0, lineID=895, koords=(1.756,4.18) <-> pt=1, lineID=895, koords=(4.7105,6.1039)
pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161) & pt=0, lineID=798, koords=(2.295,25.856) <-> pt=1, lineID=798, koords=(10.0442,31.7832)
pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161) & pt=0, lineID=822, koords=(1.511,17.457) <-> pt=1, lineID=822, koords=(8.7173,20.3512)
pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337) & pt=0, lineID=895, koords=(1.756,4.18) <-> pt=1, lineID=895, koords=(4.7105,6.1039)
pt=0, lineID=376, koords=(4.273,42.752) <-> pt=1, lineID=376, koords=(4.9869,40.5604) & pt=0, lineID=262, koords=(1.297,45.861) <-> pt=1, lineID=262, koords=(4.3129,45.2632)
pt=0, lineID=376, koords=(4.273,42.752) <-> pt=1, lineID=376, koords=(4.9869,40.5604) & pt=0, lineID=8, koords=(1.984,37.838) <-> pt=1, lineID=8, koords=(8.5744,40.8634)
pt=0, lineID=498, koords=(3.18,45.866) <-> pt=1, lineID=498, koords=(8.7668,43.0817) & pt=0, lineID=376, koords=(4.273,42.752) <-> pt=1, lineID=376, koords=(4.9869,40.5604)
pt=0, lineID=959, koords=(3.315,86.36) <-> pt=1, lineID=959, koords=(8.5304,81.826) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=810, koords=(4.477,82.906) <-> pt=1, lineID=810, koords=(14.0056,77.4086) & pt=0, lineID=959, koords=(3.315,86.36) <-> pt=1, lineID=959, koords=(8.5304,81.826)
pt=0, lineID=810, koords=(4.477,82.906) <-> pt=1, lineID=810, koords=(14.0056,77.4086) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848) & pt=0, lineID=785, koords=(2.997,93.865) <-> pt=1, lineID=785, koords=(9.3001,92.4485)
pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848) & pt=0, lineID=510, koords=(0.545,88.407) <-> pt=1, lineID=510, koords=(8.4786,88.539)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=904, koords=(1.859,13.676) <-> pt=1, lineID=904, koords=(8.2293,17.2136)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=267, koords=(0.278,7.828) <-> pt=1, lineID=267, koords=(5.8315,12.1408)
pt=0, lineID=533, koords=(4.6164,80.7161) <-> pt=1, lineID=533, koords=(4.638,80.72) & pt=0, lineID=810, koords=(4.477,82.906) <-> pt=1, lineID=810, koords=(14.0056,77.4086)
pt=0, lineID=533, koords=(4.6164,80.7161) <-> pt=1, lineID=533, koords=(4.638,80.72) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=810, koords=(4.477,82.906) <-> pt=1, lineID=810, koords=(14.0056,77.4086) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=496, koords=(1.504,8.091) <-> pt=1, lineID=496, koords=(4.983,10.5488) & pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337)
pt=0, lineID=662, koords=(2.234,56.7) <-> pt=1, lineID=662, koords=(9.9559,60.7845) & pt=0, lineID=567, koords=(2.491,61.085) <-> pt=1, lineID=567, koords=(9.7267,55.904)
pt=0, lineID=891, koords=(3.609,58.566) <-> pt=1, lineID=891, koords=(10.3991,55.7742) & pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966)
pt=0, lineID=979, koords=(4.8547,51.6001) <-> pt=1, lineID=979, koords=(5.109,54.548) & pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966)
pt=0, lineID=979, koords=(4.8547,51.6001) <-> pt=1, lineID=979, koords=(5.109,54.548) & pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798)
pt=0, lineID=61, koords=(1.307,39.116) <-> pt=1, lineID=61, koords=(9.8331,35.355) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=267, koords=(0.278,7.828) <-> pt=1, lineID=267, koords=(5.8315,12.1408) & pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337)
pt=0, lineID=498, koords=(3.18,45.866) <-> pt=1, lineID=498, koords=(8.7668,43.0817) & pt=0, lineID=8, koords=(1.984,37.838) <-> pt=1, lineID=8, koords=(8.5744,40.8634)
pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966) & pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798)
pt=0, lineID=809, koords=(5.203,13.883) <-> pt=1, lineID=809, koords=(14.1384,22.4479) & pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811)
pt=0, lineID=809, koords=(5.203,13.883) <-> pt=1, lineID=809, koords=(14.1384,22.4479) & pt=0, lineID=267, koords=(0.278,7.828) <-> pt=1, lineID=267, koords=(5.8315,12.1408)
pt=0, lineID=243, koords=(5.2791,66.7992) <-> pt=1, lineID=243, koords=(5.664,72.455) & pt=0, lineID=726, koords=(3.037,66.616) <-> pt=1, lineID=726, koords=(10.3136,68.4763)
pt=0, lineID=243, koords=(5.2791,66.7992) <-> pt=1, lineID=243, koords=(5.664,72.455) & pt=0, lineID=409, koords=(2.925,66.586) <-> pt=1, lineID=409, koords=(7.1718,64.4689)
pt=0, lineID=760, koords=(3.646,30.463) <-> pt=1, lineID=760, koords=(12.1793,28.7836) & pt=0, lineID=273, koords=(2.308,31.554) <-> pt=1, lineID=273, koords=(9.1156,32.3412)
pt=0, lineID=344, koords=(1.202,31.36) <-> pt=1, lineID=344, koords=(10.3069,28.6424) & pt=0, lineID=115, koords=(3.18,29.134) <-> pt=1, lineID=115, koords=(9.5764,29.223)
pt=0, lineID=243, koords=(5.2791,66.7992) <-> pt=1, lineID=243, koords=(5.664,72.455) & pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727)
pt=0, lineID=726, koords=(3.037,66.616) <-> pt=1, lineID=726, koords=(10.3136,68.4763) & pt=0, lineID=409, koords=(2.925,66.586) <-> pt=1, lineID=409, koords=(7.1718,64.4689)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=716, koords=(2.64,15.015) <-> pt=1, lineID=716, koords=(10.6644,22.0749)
pt=0, lineID=904, koords=(1.859,13.676) <-> pt=1, lineID=904, koords=(8.2293,17.2136) & pt=0, lineID=809, koords=(5.203,13.883) <-> pt=1, lineID=809, koords=(14.1384,22.4479)
pt=0, lineID=105, koords=(5.382,10.516) <-> pt=1, lineID=105, koords=(10.1416,15.1939) & pt=0, lineID=267, koords=(0.278,7.828) <-> pt=1, lineID=267, koords=(5.8315,12.1408)
pt=0, lineID=105, koords=(5.382,10.516) <-> pt=1, lineID=105, koords=(10.1416,15.1939) & pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337)
pt=0, lineID=390, koords=(5.461,61.788) <-> pt=1, lineID=390, koords=(7.2376,56.7229) & pt=0, lineID=449, koords=(2.148,64.775) <-> pt=1, lineID=449, koords=(9.5068,61.0464)
pt=0, lineID=390, koords=(5.461,61.788) <-> pt=1, lineID=390, koords=(7.2376,56.7229) & pt=0, lineID=567, koords=(2.491,61.085) <-> pt=1, lineID=567, koords=(9.7267,55.904)
pt=0, lineID=584, koords=(5.492,66.858) <-> pt=1, lineID=584, koords=(12.1335,67.0208) & pt=0, lineID=726, koords=(3.037,66.616) <-> pt=1, lineID=726, koords=(10.3136,68.4763)
pt=0, lineID=584, koords=(5.492,66.858) <-> pt=1, lineID=584, koords=(12.1335,67.0208) & pt=0, lineID=409, koords=(2.925,66.586) <-> pt=1, lineID=409, koords=(7.1718,64.4689)
pt=0, lineID=949, koords=(3.865,31.62) <-> pt=1, lineID=949, koords=(10.8726,38.2113) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=784, koords=(3.671,32.031) <-> pt=1, lineID=784, koords=(12.957,37.7714) & pt=0, lineID=273, koords=(2.308,31.554) <-> pt=1, lineID=273, koords=(9.1156,32.3412)
pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576) & pt=0, lineID=785, koords=(2.997,93.865) <-> pt=1, lineID=785, koords=(9.3001,92.4485)
pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576) & pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848)
pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727) & pt=0, lineID=726, koords=(3.037,66.616) <-> pt=1, lineID=726, koords=(10.3136,68.4763)
pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798) & pt=0, lineID=498, koords=(3.18,45.866) <-> pt=1, lineID=498, koords=(8.7668,43.0817)
pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014) & pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727)
pt=0, lineID=956, koords=(5.712,15.909) <-> pt=1, lineID=956, koords=(13.6649,20.1839) & pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811)
pt=0, lineID=956, koords=(5.712,15.909) <-> pt=1, lineID=956, koords=(13.6649,20.1839) & pt=0, lineID=904, koords=(1.859,13.676) <-> pt=1, lineID=904, koords=(8.2293,17.2136)
pt=0, lineID=196, koords=(5.82,87.006) <-> pt=1, lineID=196, koords=(11.899,81.367) & pt=0, lineID=510, koords=(0.545,88.407) <-> pt=1, lineID=510, koords=(8.4786,88.539)
pt=0, lineID=196, koords=(5.82,87.006) <-> pt=1, lineID=196, koords=(11.899,81.367) & pt=0, lineID=986, koords=(2.003,88.347) <-> pt=1, lineID=986, koords=(11.2453,82.0636)
pt=0, lineID=809, koords=(5.203,13.883) <-> pt=1, lineID=809, koords=(14.1384,22.4479) & pt=0, lineID=105, koords=(5.382,10.516) <-> pt=1, lineID=105, koords=(10.1416,15.1939)
pt=0, lineID=662, koords=(2.234,56.7) <-> pt=1, lineID=662, koords=(9.9559,60.7845) & pt=0, lineID=390, koords=(5.461,61.788) <-> pt=1, lineID=390, koords=(7.2376,56.7229)
pt=0, lineID=567, koords=(2.491,61.085) <-> pt=1, lineID=567, koords=(9.7267,55.904) & pt=0, lineID=891, koords=(3.609,58.566) <-> pt=1, lineID=891, koords=(10.3991,55.7742)
pt=0, lineID=113, koords=(5.926,57.587) <-> pt=1, lineID=113, koords=(13.9509,57.34) & pt=0, lineID=891, koords=(3.609,58.566) <-> pt=1, lineID=891, koords=(10.3991,55.7742)
pt=0, lineID=113, koords=(5.926,57.587) <-> pt=1, lineID=113, koords=(13.9509,57.34) & pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966)
pt=0, lineID=609, koords=(5.927,74.127) <-> pt=1, lineID=609, koords=(7.2633,67.744) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=609, koords=(5.927,74.127) <-> pt=1, lineID=609, koords=(7.2633,67.744) & pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=402, koords=(0.799,13.593) <-> pt=1, lineID=402, koords=(8.8636,21.996)
pt=0, lineID=716, koords=(2.64,15.015) <-> pt=1, lineID=716, koords=(10.6644,22.0749) & pt=0, lineID=956, koords=(5.712,15.909) <-> pt=1, lineID=956, koords=(13.6649,20.1839)
pt=0, lineID=113, koords=(5.926,57.587) <-> pt=1, lineID=113, koords=(13.9509,57.34) & pt=0, lineID=567, koords=(2.491,61.085) <-> pt=1, lineID=567, koords=(9.7267,55.904)
pt=0, lineID=891, koords=(3.609,58.566) <-> pt=1, lineID=891, koords=(10.3991,55.7742) & pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966)
pt=0, lineID=348, koords=(6.024,71.013) <-> pt=1, lineID=348, koords=(13.3078,64.7391) & pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727)
pt=0, lineID=348, koords=(6.024,71.013) <-> pt=1, lineID=348, koords=(13.3078,64.7391) & pt=0, lineID=726, koords=(3.037,66.616) <-> pt=1, lineID=726, koords=(10.3136,68.4763)
pt=0, lineID=797, koords=(6.079,36.989) <-> pt=1, lineID=797, koords=(12.4768,38.6028) & pt=0, lineID=61, koords=(1.307,39.116) <-> pt=1, lineID=61, koords=(9.8331,35.355)
pt=0, lineID=797, koords=(6.079,36.989) <-> pt=1, lineID=797, koords=(12.4768,38.6028) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=797, koords=(6.079,36.989) <-> pt=1, lineID=797, koords=(12.4768,38.6028) & pt=0, lineID=739, koords=(3.048,38.814) <-> pt=1, lineID=739, koords=(6.7032,36.715)
pt=0, lineID=61, koords=(1.307,39.116) <-> pt=1, lineID=61, koords=(9.8331,35.355) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=689, koords=(2.637,73.412) <-> pt=1, lineID=689, koords=(12.3144,72.5727) & pt=0, lineID=146, koords=(3.598,80.7) <-> pt=1, lineID=146, koords=(7.289,77.014)
pt=0, lineID=609, koords=(5.927,74.127) <-> pt=1, lineID=609, koords=(7.2633,67.744) & pt=0, lineID=348, koords=(6.024,71.013) <-> pt=1, lineID=348, koords=(13.3078,64.7391)
pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494) & pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576)
pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494) & pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848)
pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848) & pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576)
pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494) & pt=0, lineID=510, koords=(0.545,88.407) <-> pt=1, lineID=510, koords=(8.4786,88.539)
pt=0, lineID=797, koords=(6.079,36.989) <-> pt=1, lineID=797, koords=(12.4768,38.6028) & pt=0, lineID=8, koords=(1.984,37.838) <-> pt=1, lineID=8, koords=(8.5744,40.8634)
pt=0, lineID=739, koords=(3.048,38.814) <-> pt=1, lineID=739, koords=(6.7032,36.715) & pt=0, lineID=61, koords=(1.307,39.116) <-> pt=1, lineID=61, koords=(9.8331,35.355)
pt=0, lineID=264, koords=(6.201,35.051) <-> pt=1, lineID=264, koords=(14.7578,36.7924) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=264, koords=(6.201,35.051) <-> pt=1, lineID=264, koords=(14.7578,36.7924) & pt=0, lineID=949, koords=(3.865,31.62) <-> pt=1, lineID=949, koords=(10.8726,38.2113)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=677, koords=(0.392,99.066) <-> pt=1, lineID=677, koords=(6.4296,97.1225)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=743, koords=(3.768,95.083) <-> pt=1, lineID=743, koords=(10.9171,92.1274)
pt=0, lineID=672, koords=(6.2674,4.9373) <-> pt=1, lineID=672, koords=(6.761,3.85) & pt=0, lineID=52, koords=(2.333,0.918) <-> pt=1, lineID=52, koords=(11.6142,10.7337)
pt=0, lineID=672, koords=(6.2674,4.9373) <-> pt=1, lineID=672, koords=(6.761,3.85) & pt=0, lineID=854, koords=(4.099,2.804) <-> pt=1, lineID=854, koords=(6.5043,4.0743)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=822, koords=(1.511,17.457) <-> pt=1, lineID=822, koords=(8.7173,20.3512)
pt=0, lineID=402, koords=(0.799,13.593) <-> pt=1, lineID=402, koords=(8.8636,21.996) & pt=0, lineID=716, koords=(2.64,15.015) <-> pt=1, lineID=716, koords=(10.6644,22.0749)
pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811) & pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161)
pt=0, lineID=822, koords=(1.511,17.457) <-> pt=1, lineID=822, koords=(8.7173,20.3512) & pt=0, lineID=402, koords=(0.799,13.593) <-> pt=1, lineID=402, koords=(8.8636,21.996)
pt=0, lineID=743, koords=(3.768,95.083) <-> pt=1, lineID=743, koords=(10.9171,92.1274) & pt=0, lineID=677, koords=(0.392,99.066) <-> pt=1, lineID=677, koords=(6.4296,97.1225)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=785, koords=(2.997,93.865) <-> pt=1, lineID=785, koords=(9.3001,92.4485)
pt=0, lineID=402, koords=(0.799,13.593) <-> pt=1, lineID=402, koords=(8.8636,21.996) & pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811)
pt=0, lineID=822, koords=(1.511,17.457) <-> pt=1, lineID=822, koords=(8.7173,20.3512) & pt=0, lineID=716, koords=(2.64,15.015) <-> pt=1, lineID=716, koords=(10.6644,22.0749)
pt=0, lineID=740, koords=(6.395,41.71) <-> pt=1, lineID=740, koords=(14.8285,38.7351) & pt=0, lineID=498, koords=(3.18,45.866) <-> pt=1, lineID=498, koords=(8.7668,43.0817)
pt=0, lineID=740, koords=(6.395,41.71) <-> pt=1, lineID=740, koords=(14.8285,38.7351) & pt=0, lineID=8, koords=(1.984,37.838) <-> pt=1, lineID=8, koords=(8.5744,40.8634)
pt=0, lineID=785, koords=(2.997,93.865) <-> pt=1, lineID=785, koords=(9.3001,92.4485) & pt=0, lineID=743, koords=(3.768,95.083) <-> pt=1, lineID=743, koords=(10.9171,92.1274)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576)
pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576) & pt=0, lineID=785, koords=(2.997,93.865) <-> pt=1, lineID=785, koords=(9.3001,92.4485)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848)
pt=0, lineID=662, koords=(2.234,56.7) <-> pt=1, lineID=662, koords=(9.9559,60.7845) & pt=0, lineID=449, koords=(2.148,64.775) <-> pt=1, lineID=449, koords=(9.5068,61.0464)
pt=0, lineID=390, koords=(5.461,61.788) <-> pt=1, lineID=390, koords=(7.2376,56.7229) & pt=0, lineID=567, koords=(2.491,61.085) <-> pt=1, lineID=567, koords=(9.7267,55.904)
pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848) & pt=0, lineID=102, koords=(5.65,92.722) <-> pt=1, lineID=102, koords=(9.6092,92.1576)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494)
pt=0, lineID=61, koords=(1.307,39.116) <-> pt=1, lineID=61, koords=(9.8331,35.355) & pt=0, lineID=797, koords=(6.079,36.989) <-> pt=1, lineID=797, koords=(12.4768,38.6028)
pt=0, lineID=739, koords=(3.048,38.814) <-> pt=1, lineID=739, koords=(6.7032,36.715) & pt=0, lineID=186, koords=(3.646,33.258) <-> pt=1, lineID=186, koords=(11.964,39.3891)
pt=0, lineID=548, koords=(6.549,54.508) <-> pt=1, lineID=548, koords=(7.2403,53.4017) & pt=0, lineID=166, koords=(2.91,54.292) <-> pt=1, lineID=166, koords=(7.6996,57.9966)
pt=0, lineID=548, koords=(6.549,54.508) <-> pt=1, lineID=548, koords=(7.2403,53.4017) & pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798)
pt=0, lineID=80, koords=(6.587,25.603) <-> pt=1, lineID=80, koords=(10.0528,32.5266) & pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161)
pt=0, lineID=80, koords=(6.587,25.603) <-> pt=1, lineID=80, koords=(10.0528,32.5266) & pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811)
pt=0, lineID=80, koords=(6.587,25.603) <-> pt=1, lineID=80, koords=(10.0528,32.5266) & pt=0, lineID=798, koords=(2.295,25.856) <-> pt=1, lineID=798, koords=(10.0442,31.7832)
pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161) & pt=0, lineID=135, koords=(4.565,12.477) <-> pt=1, lineID=135, koords=(6.6914,20.8811)
pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494) & pt=0, lineID=343, koords=(4.508,93.054) <-> pt=1, lineID=343, koords=(9.2369,89.4848)
pt=0, lineID=713, koords=(6.232,95.272) <-> pt=1, lineID=713, koords=(6.6573,89.9411) & pt=0, lineID=510, koords=(0.545,88.407) <-> pt=1, lineID=510, koords=(8.4786,88.539)
pt=0, lineID=568, koords=(6.628,51.662) <-> pt=1, lineID=568, koords=(13.031,56.4545) & pt=0, lineID=548, koords=(6.549,54.508) <-> pt=1, lineID=548, koords=(7.2403,53.4017)
pt=0, lineID=568, koords=(6.628,51.662) <-> pt=1, lineID=568, koords=(13.031,56.4545) & pt=0, lineID=804, koords=(3.839,52.464) <-> pt=1, lineID=804, koords=(6.6373,47.7798)
pt=0, lineID=568, koords=(6.628,51.662) <-> pt=1, lineID=568, koords=(13.031,56.4545) & pt=0, lineID=498, koords=(3.18,45.866) <-> pt=1, lineID=498, koords=(8.7668,43.0817)
pt=0, lineID=798, koords=(2.295,25.856) <-> pt=1, lineID=798, koords=(10.0442,31.7832) & pt=0, lineID=344, koords=(1.202,31.36) <-> pt=1, lineID=344, koords=(10.3069,28.6424)
pt=0, lineID=115, koords=(3.18,29.134) <-> pt=1, lineID=115, koords=(9.5764,29.223) & pt=0, lineID=80, koords=(6.587,25.603) <-> pt=1, lineID=80, koords=(10.0528,32.5266)
pt=0, lineID=189, koords=(6.141,91.822) <-> pt=1, lineID=189, koords=(8.6304,84.5494) & pt=0, lineID=510, koords=(0.545,88.407) <-> pt=1, lineID=510, koords=(8.4786,88.539)
pt=0, lineID=764, koords=(4.109,26.476) <-> pt=1, lineID=764, koords=(10.1548,24.4161) & pt=0, lineID=402, koords=(0.799,13.593) <-> pt=1, lineID=402, koords=(8.8636,21.996)
